ANIO,MES,SEMANA,HORA_COMPRA,HORA_ENTREGA,ORIGEN,DESTINO,EJECUCION_ENTREGA,ENTREGA_DEMORADA,ENTREGA_ANTICIPADA,ENTREGA_A_TIEMPO,CANCELADO,TOTAL_ENVIOS,VISITAS
2024,7,30,22,12.0,ZACATECAS,OAXACA,EARLY,0,10,0,0,10,13
2024,7,30,0,18.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,7,30,11,23.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,7,30,19,11.0,ZACATECAS,OAXACA,EARLY,0,12,0,0,12,21
2024,7,30,16,12.0,ZACATECAS,OAXACA,EARLY,0,38,0,0,38,65
2024,7,30,19,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,20,0,20,38
2024,7,30,16,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,31,0,31,55
2024,7,30,11,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,30,0,30,54
2024,7,30,12,20.0,ZACATECAS,OAXACA,ON_TIME,0,0,6,0,6,9
2024,7,30,11,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,22,0,22,38
2024,7,30,3,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,6
2024,7,30,19,,ZACATECAS,OAXACA,CANCELLED,0,0,0,14,14,15
2024,7,30,13,22.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,7,30,22,14.0,ZACATECAS,OAXACA,DELAY,4,0,0,0,4,5
2024,7,30,20,19.0,ZACATECAS,OAXACA,EARLY,0,5,0,0,5,7
2024,7,30,13,16.0,ZACATECAS,OAXACA,EARLY,0,23,0,0,23,36
2024,7,30,7,10.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,2
2024,7,30,23,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,7,0,7,13
2024,7,30,4,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,4
2024,7,30,19,15.0,ZACATECAS,OAXACA,EARLY,0,25,0,0,25,43
2024,7,30,19,14.0,ZACATECAS,OAXACA,EARLY,0,28,0,0,28,35
2024,7,30,18,15.0,ZACATECAS,OAXACA,ON_TIME,0,0,28,0,28,29
2024,7,30,9,18.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,4
2024,7,30,11,,ZACATECAS,OAXACA,CANCELLED,0,0,0,10,10,15
2024,7,30,21,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,29,0,29,49
2024,7,30,13,9.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,5
2024,7,30,20,21.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,7,30,1,12.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,3
2024,7,30,20,18.0,ZACATECAS,OAXACA,DELAY,5,0,0,0,5,6
2024,7,30,8,1.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,7,30,8,14.0,ZACATECAS,OAXACA,EARLY,0,11,0,0,11,11
2024,7,30,5,15.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,7,30,4,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,6
2024,7,30,9,20.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,7,30,21,12.0,ZACATECAS,OAXACA,EARLY,0,20,0,0,20,33
2024,7,30,12,,ZACATECAS,OAXACA,CANCELLED,0,0,0,10,10,14
2024,7,30,17,12.0,ZACATECAS,OAXACA,EARLY,0,19,0,0,19,38
2024,7,30,8,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,12,0,12,17
2024,7,30,6,20.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,3
2024,7,30,21,23.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,3
2024,7,30,6,,ZACATECAS,OAXACA,CANCELLED,0,0,0,4,4,7
2024,7,30,20,12.0,ZACATECAS,OAXACA,EARLY,0,20,0,0,20,28
2024,7,30,10,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,8,0,8,16
2024,7,30,16,9.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,7,30,12,15.0,ZACATECAS,OAXACA,DELAY,3,0,0,0,3,5
2024,7,30,11,11.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,3
2024,7,30,9,20.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,4
2024,7,30,7,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,5
2024,7,30,21,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,17,0,17,33
2024,7,30,23,17.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,2
2024,7,30,21,20.0,ZACATECAS,OAXACA,EARLY,0,7,0,0,7,11
2024,7,30,9,11.0,ZACATECAS,OAXACA,EARLY,0,10,0,0,10,20
2024,7,30,18,20.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,2
2024,7,30,17,16.0,ZACATECAS,OAXACA,EARLY,0,17,0,0,17,31
2024,7,30,9,19.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,7,30,7,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,7,0,7,10
2024,7,30,10,17.0,ZACATECAS,OAXACA,EARLY,0,12,0,0,12,19
2024,7,30,16,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,3
2024,7,30,12,13.0,ZACATECAS,OAXACA,EARLY,0,26,0,0,26,35
2024,7,30,21,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,27,0,27,37
2024,7,30,8,17.0,ZACATECAS,OAXACA,EARLY,0,6,0,0,6,11
2024,7,30,4,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,4
2024,7,30,18,16.0,ZACATECAS,OAXACA,EARLY,0,20,0,0,20,28
2024,7,30,17,11.0,ZACATECAS,OAXACA,EARLY,0,20,0,0,20,29
2024,7,30,1,15.0,ZACATECAS,OAXACA,EARLY,0,5,0,0,5,10
2024,7,30,15,13.0,ZACATECAS,OAXACA,DELAY,4,0,0,0,4,7
2024,7,30,8,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,20,0,20,21
2024,7,30,14,21.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,3
2024,7,30,22,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,35,0,35,67
2024,7,30,17,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,5
2024,7,30,0,23.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,7,30,22,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,12,0,12,24
2024,7,30,11,9.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,7,30,15,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,9,0,9,13
2024,7,30,14,16.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,4
2024,7,30,3,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,5
2024,7,30,13,12.0,ZACATECAS,OAXACA,EARLY,0,38,0,0,38,52
2024,7,30,19,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,24,0,24,45
2024,7,30,11,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,43,0,43,83
2024,7,30,22,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,18,0,18,36
2024,7,30,0,14.0,ZACATECAS,OAXACA,EARLY,0,7,0,0,7,13
2024,7,30,11,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,23,0,23,39
2024,7,30,17,18.0,ZACATECAS,OAXACA,DELAY,3,0,0,0,3,4
2024,7,30,22,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,28,0,28,48
2024,7,30,6,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,6
2024,7,30,14,18.0,ZACATECAS,OAXACA,EARLY,0,15,0,0,15,30
2024,7,30,6,14.0,ZACATECAS,OAXACA,EARLY,0,6,0,0,6,6
2024,7,30,19,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,14,0,14,23
2024,7,30,16,23.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,3
2024,7,30,6,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,6,0,6,11
2024,7,30,6,10.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,7,30,14,19.0,ZACATECAS,OAXACA,EARLY,0,7,0,0,7,12
2024,7,30,4,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,7,30,11,19.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,7,30,16,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,37,0,37,40
2024,7,30,16,11.0,ZACATECAS,OAXACA,EARLY,0,18,0,0,18,30
2024,7,30,20,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,8
2024,7,30,10,15.0,ZACATECAS,OAXACA,EARLY,0,21,0,0,21,22
2024,7,30,23,22.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,7,30,13,15.0,ZACATECAS,OAXACA,EARLY,0,14,0,0,14,17
2024,7,30,20,15.0,ZACATECAS,OAXACA,ON_TIME,0,0,33,0,33,49
2024,7,30,19,12.0,ZACATECAS,OAXACA,DELAY,3,0,0,0,3,4
2024,7,30,17,14.0,ZACATECAS,OAXACA,DELAY,3,0,0,0,3,3
2024,7,30,23,12.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,7,30,1,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,4
2024,7,30,19,19.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,3
2024,7,30,12,11.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,4
2024,7,30,6,19.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,7,30,8,10.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,5
2024,7,30,9,14.0,ZACATECAS,OAXACA,EARLY,0,16,0,0,16,28
2024,7,30,19,14.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,7,30,7,20.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,7,30,9,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,16,0,16,25
2024,7,30,7,10.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,7,30,14,13.0,ZACATECAS,OAXACA,DELAY,3,0,0,0,3,5
2024,7,30,17,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,27,0,27,43
2024,7,30,20,13.0,ZACATECAS,OAXACA,EARLY,0,17,0,0,17,18
2024,7,30,12,17.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,7,30,17,17.0,ZACATECAS,OAXACA,EARLY,0,17,0,0,17,24
2024,7,30,18,11.0,ZACATECAS,OAXACA,EARLY,0,21,0,0,21,31
2024,7,30,0,22.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,7,30,4,13.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,7,30,13,12.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,3
2024,7,30,2,23.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,2
2024,7,30,22,15.0,ZACATECAS,OAXACA,EARLY,0,12,0,0,12,20
2024,7,30,9,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,9,0,9,18
2024,7,30,22,15.0,ZACATECAS,OAXACA,ON_TIME,0,0,30,0,30,49
2024,7,30,15,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,22,0,22,44
2024,7,30,11,10.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,8
2024,7,30,6,11.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,3
2024,7,30,9,19.0,ZACATECAS,OAXACA,EARLY,0,6,0,0,6,12
2024,7,30,17,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,30,0,30,35
2024,7,30,7,17.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,7,30,5,14.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,7,30,23,13.0,ZACATECAS,OAXACA,EARLY,0,12,0,0,12,13
2024,7,30,20,10.0,ZACATECAS,OAXACA,EARLY,0,10,0,0,10,19
2024,7,30,14,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,5
2024,7,30,16,18.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,4
2024,7,30,22,17.0,ZACATECAS,OAXACA,EARLY,0,12,0,0,12,13
2024,7,30,10,10.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,7,30,10,17.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,7,30,4,19.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,7,30,16,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,20,0,20,26
2024,7,30,15,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,38,0,38,68
2024,7,30,2,15.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,2
2024,7,30,7,16.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,7,30,7,12.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,7,30,22,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,26,0,26,42
2024,7,30,16,14.0,ZACATECAS,OAXACA,EARLY,0,26,0,0,26,36
2024,7,30,8,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,2
2024,7,30,14,15.0,ZACATECAS,OAXACA,EARLY,0,16,0,0,16,28
2024,7,30,15,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,22,0,22,34
2024,7,30,17,10.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,3
2024,7,30,12,10.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,7,30,18,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,33,0,33,38
2024,7,30,15,17.0,ZACATECAS,OAXACA,EARLY,0,19,0,0,19,31
2024,7,30,14,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,28,0,28,29
2024,7,30,18,9.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,7,30,23,21.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,3
2024,7,30,1,13.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,2
2024,7,30,17,13.0,ZACATECAS,OAXACA,EARLY,0,24,0,0,24,26
2024,7,30,2,15.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,5
2024,7,30,23,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,3,0,3,4
2024,7,30,11,18.0,ZACATECAS,OAXACA,EARLY,0,12,0,0,12,12
2024,7,30,19,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,34,0,34,65
2024,7,30,12,20.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,7
2024,7,30,9,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,21,0,21,39
2024,7,30,10,22.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,2
2024,7,30,7,15.0,ZACATECAS,OAXACA,ON_TIME,0,0,15,0,15,25
2024,7,30,8,16.0,ZACATECAS,OAXACA,EARLY,0,9,0,0,9,11
2024,7,30,3,15.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,2
2024,7,30,10,15.0,ZACATECAS,OAXACA,ON_TIME,0,0,23,0,23,28
2024,7,30,14,20.0,ZACATECAS,OAXACA,EARLY,0,7,0,0,7,10
2024,7,30,23,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,25,0,25,49
2024,7,30,13,10.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,7,30,11,10.0,ZACATECAS,OAXACA,EARLY,0,6,0,0,6,11
2024,7,30,15,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,17,0,17,19
2024,7,30,0,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,6,0,6,10
2024,7,30,13,19.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,7,30,4,16.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,7,30,1,,ZACATECAS,OAXACA,CANCELLED,0,0,0,1,1,2
2024,7,30,8,20.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,7,30,10,21.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,2
2024,7,30,10,11.0,ZACATECAS,OAXACA,DELAY,3,0,0,0,3,4
2024,7,30,7,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,8,0,8,8
2024,7,30,13,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,8,0,8,11
2024,7,30,7,20.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,7,30,19,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,4
2024,7,30,18,15.0,ZACATECAS,OAXACA,DELAY,3,0,0,0,3,6
2024,7,30,20,9.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,7,30,16,19.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,4
2024,7,30,22,10.0,ZACATECAS,OAXACA,EARLY,0,5,0,0,5,5
2024,7,30,0,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,7
2024,7,30,13,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,35,0,35,42
2024,7,30,18,16.0,ZACATECAS,OAXACA,DELAY,3,0,0,0,3,4
2024,7,30,12,11.0,ZACATECAS,OAXACA,EARLY,0,19,0,0,19,37
2024,7,30,10,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,20,0,20,29
2024,7,30,14,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,25,0,25,38
2024,7,30,11,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,21,0,21,37
2024,7,30,10,12.0,ZACATECAS,OAXACA,EARLY,0,18,0,0,18,18
2024,7,30,14,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,26,0,26,44
2024,7,30,23,16.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,7
2024,7,30,22,,ZACATECAS,OAXACA,CANCELLED,0,0,0,14,14,17
2024,7,30,20,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,17,0,17,20
2024,7,30,19,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,26,0,26,37
2024,7,30,12,22.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,8
2024,7,30,7,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,12,0,12,17
2024,7,30,23,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,15,0,15,24
2024,7,30,13,1.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,7,30,23,11.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,5
2024,7,30,15,22.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,7,30,2,13.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,4
2024,7,30,12,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,26,0,26,34
2024,7,30,23,13.0,ZACATECAS,OAXACA,DELAY,3,0,0,0,3,3
2024,7,30,3,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,3
2024,7,30,6,13.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,3
2024,7,30,14,20.0,ZACATECAS,OAXACA,ON_TIME,0,0,11,0,11,21
2024,7,30,22,10.0,ZACATECAS,OAXACA,ON_TIME,0,0,8,0,8,9
2024,7,30,14,9.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,3
2024,7,30,21,11.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,7,30,23,20.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,5
2024,7,30,10,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,19,0,19,24
2024,7,30,23,14.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,4
2024,7,30,14,17.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,7,30,2,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,4
2024,7,30,23,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,13,0,13,18
2024,7,30,8,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,14,0,14,16
2024,7,30,17,21.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,7,30,20,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,22,0,22,43
2024,7,30,0,12.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,7,30,7,16.0,ZACATECAS,OAXACA,EARLY,0,6,0,0,6,12
2024,7,30,12,21.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,4
2024,7,30,0,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,10
2024,7,30,9,15.0,ZACATECAS,OAXACA,EARLY,0,16,0,0,16,25
2024,7,30,11,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,34,0,34,56
2024,7,30,1,17.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,4
2024,7,30,13,18.0,ZACATECAS,OAXACA,ON_TIME,0,0,20,0,20,23
2024,7,30,14,16.0,ZACATECAS,OAXACA,EARLY,0,17,0,0,17,17
2024,7,30,23,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,6,0,6,6
2024,7,30,1,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,10
2024,7,30,18,20.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,8
2024,7,30,15,18.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,2
2024,7,30,16,8.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,7,30,1,16.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,4
2024,7,30,10,19.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,6
2024,7,30,11,20.0,ZACATECAS,OAXACA,ON_TIME,0,0,4,0,4,4
2024,7,30,7,13.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,7
2024,7,30,5,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,7,30,4,14.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,7,30,5,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,7,30,9,22.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,7,30,11,16.0,ZACATECAS,OAXACA,EARLY,0,21,0,0,21,32
2024,7,30,4,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,1
2024,7,30,18,12.0,ZACATECAS,OAXACA,EARLY,0,22,0,0,22,43
2024,7,30,13,11.0,ZACATECAS,OAXACA,EARLY,0,20,0,0,20,20
2024,7,30,9,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,10,0,10,16
2024,7,30,10,14.0,ZACATECAS,OAXACA,EARLY,0,17,0,0,17,17
2024,7,30,15,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,30,0,30,60
2024,7,30,20,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,24,0,24,35
2024,7,30,17,18.0,ZACATECAS,OAXACA,EARLY,0,8,0,0,8,15
2024,7,30,15,10.0,ZACATECAS,OAXACA,EARLY,0,11,0,0,11,19
2024,7,30,2,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,6,0,6,11
2024,7,30,0,17.0,ZACATECAS,OAXACA,ON_TIME,0,0,5,0,5,8
2024,7,30,10,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,33,0,33,43
2024,7,30,21,13.0,ZACATECAS,OAXACA,EARLY,0,28,0,0,28,39
2024,7,30,22,11.0,ZACATECAS,OAXACA,EARLY,0,12,0,0,12,12
2024,7,30,22,12.0,ZACATECAS,OAXACA,DELAY,5,0,0,0,5,7
2024,7,30,8,20.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,7,30,8,22.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,7,30,10,20.0,ZACATECAS,OAXACA,EARLY,0,3,0,0,3,5
2024,7,30,18,13.0,ZACATECAS,OAXACA,EARLY,0,33,0,0,33,56
2024,7,30,16,10.0,ZACATECAS,OAXACA,EARLY,0,9,0,0,9,16
2024,7,30,11,13.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,7,30,16,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,16,0,16,19
2024,7,30,21,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,21,0,21,39
2024,7,30,15,16.0,ZACATECAS,OAXACA,ON_TIME,0,0,26,0,26,40
2024,7,30,8,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,25,0,25,38
2024,7,30,16,12.0,ZACATECAS,OAXACA,ON_TIME,0,0,25,0,25,36
2024,7,30,20,20.0,ZACATECAS,OAXACA,EARLY,0,7,0,0,7,11
2024,7,30,21,13.0,ZACATECAS,OAXACA,ON_TIME,0,0,35,0,35,61
2024,7,30,8,17.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,7,30,9,13.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,4
2024,7,30,19,17.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,1
2024,7,30,16,20.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,6
2024,7,30,9,14.0,ZACATECAS,OAXACA,ON_TIME,0,0,26,0,26,37
2024,7,30,5,20.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,7,30,23,19.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,1
2024,7,30,17,12.0,ZACATECAS,OAXACA,DELAY,1,0,0,0,1,2
2024,7,30,1,19.0,ZACATECAS,OAXACA,ON_TIME,0,0,1,0,1,2
2024,7,30,14,,ZACATECAS,OAXACA,CANCELLED,0,0,0,14,14,23
2024,7,30,14,15.0,ZACATECAS,OAXACA,ON_TIME,0,0,26,0,26,52
2024,7,30,21,20.0,ZACATECAS,OAXACA,ON_TIME,0,0,10,0,10,17
2024,7,30,8,15.0,ZACATECAS,OAXACA,EARLY,0,12,0,0,12,24
2024,7,30,0,17.0,ZACATECAS,OAXACA,EARLY,0,5,0,0,5,7
2024,7,30,10,18.0,ZACATECAS,OAXACA,EARLY,0,11,0,0,11,13
2024,7,30,7,21.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,7,30,20,23.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,3
2024,7,30,15,20.0,ZACATECAS,OAXACA,EARLY,0,4,0,0,4,8
2024,7,30,19,22.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,2
2024,7,30,7,,ZACATECAS,OAXACA,CANCELLED,0,0,0,6,6,8
2024,7,30,18,11.0,ZACATECAS,OAXACA,ON_TIME,0,0,15,0,15,24
2024,7,30,9,11.0,ZACATECAS,OAXACA,DELAY,2,0,0,0,2,4
2024,7,30,15,23.0,ZACATECAS,OAXACA,EARLY,0,2,0,0,2,3
2024,7,30,10,21.0,ZACATECAS,OAXACA,ON_TIME,0,0,2,0,2,4
2024,7,30,19,17.0,ZACATECAS,OAXACA,EARLY,0,19,0,0,19,31
2024,7,30,13,,ZACATECAS,OAXACA,CANCELLED,0,0,0,12,12,13
2024,7,30,19,0.0,ZACATECAS,OAXACA,EARLY,0,1,0,0,1,2
2024,7,30,14,11.0,ZACATECAS,OAXACA,EARLY,0,21,0,0,21,41
2024,7,30,18,13.0,ZACATECAS,OAXACA,DELAY,5,0,0,0,5,7
