Date,Month,Campaign_New,Canal,Spend,Impressions,Clicks,Engagements,LinkClicks,VideoViews,Weighted_Score,CPM
2023-10-06,2023-10,Campaign_52,TikTok,2501.01,112800,44218,0.0,0.0,64443.0,50662.3,22.17207446808511
2023-10-06,2023-10,Campaign_36,YouTube,673.892024,43997,97,0.0,0.0,0.0,97.0,15.31677214355524
2023-10-06,2023-10,Campiagn_14,Meta,3988.44,974922,1825,48009.0,951.0,0.0,25829.5,4.091034975105701
2023-10-06,2023-10,Campaign_44,TikTok,3899.16,533419,7302,0.0,0.0,73696.0,14671.6,7.309750871266303
2023-10-06,2023-10,Campaign_43,TikTok,2007.49,375316,1032,0.0,0.0,5343.0,1566.3000000000002,5.348799411695745
2023-10-06,2023-10,Campaign_32,YouTube,3989.840053,544893,1133,132801.0,0.0,123606.0,79894.1,7.322245015076354
2023-10-06,2023-10,Campiagn_14,Meta,4934.11,177052,5299,32650.0,1766.0,0.0,21624.0,27.868140433319024
2023-10-06,2023-10,Campaign_25,Google Ads,7804.884087,51160,822,0.0,0.0,0.0,822.0,152.5583285183737
2023-10-06,2023-10,Campaign_25,YouTube,8994.401085,1153675,2047,9302.0,0.0,9124.0,7610.4,7.796304058768717
2023-10-06,2023-10,Campaign_12,Meta,9420.56,1952195,7779,106906.0,4810.0,0.0,61232.0,4.825624489356851
2023-10-06,2023-10,Campaign_53,TikTok,2243.14,198140,52570,0.0,0.0,68046.0,59374.6,11.320985162006663
2023-10-06,2023-10,Campaign_19,Meta,6756.0,538297,24734,95124.0,17293.0,0.0,72296.0,12.550692275825428
2023-10-06,2023-10,Campaign_36,YouTube,2695.193369,130430,877,61944.0,0.0,53529.0,37201.9,20.663906838917427
2023-10-06,2023-10,Campaign_36,YouTube,956.712418,60814,113,49671.0,0.0,49343.0,29882.8,15.731779162692801
2023-10-06,2023-10,Campaign_41,YouTube,5591.151196,326727,518,0.0,0.0,0.0,518.0,17.112608373351453
2023-10-06,2023-10,Campaign_90,DV360,2410.398858,115674,962,0.0,0.0,0.0,962.0,20.837862077908607
2023-10-06,2023-10,Campaign_26,YouTube,3727.209133,889373,961,87794.0,0.0,85192.0,53377.2,4.1908278450099115
2023-10-06,2023-10,Campaign_11,Meta,2641.63,120041,1392,9897.0,467.0,0.0,6340.5,22.006064594596847
2023-10-06,2023-10,Campiaign_35,Google Ads,1784.289083,399377,942,86184.0,0.0,86149.0,52648.9,4.467681120845716
2023-10-06,2023-10,Campiagn_14,Meta,2580.1,358794,4610,165008.0,64.0,0.0,87114.0,7.1910344097169965
2023-10-06,2023-10,Campaign_29,Google Ads,3562.27363,510266,11356,2.0,0.0,0.0,11357.0,6.981209075266626
2023-10-06,2023-10,Campiagn_14,Meta,1014.18,41924,456,2763.0,254.0,0.0,1837.5,24.190916897242627
2023-10-06,2023-10,Campiaign_35,Google Ads,1109.51399,240113,695,28890.0,0.0,28879.0,18027.9,4.620799331981192
2023-10-06,2023-10,Campaign_33,YouTube,1995.35276,199546,161,0.0,0.0,0.0,161.0,9.99946258005673
2023-10-06,2023-10,Campaign_53,TikTok,1210.25,93001,26970,0.0,0.0,34673.0,30437.3,13.013300932248042
2023-10-06,2023-10,Campiagn_14,Meta,3012.58,49868,1451,11597.0,649.0,0.0,7249.5,60.411085265099864
2023-10-06,2023-10,Campaign_28,Google Ads,3611.855597,685387,883,0.0,0.0,0.0,883.0,5.269804646134228
2023-10-06,2023-10,Campaign_12,Meta,9937.63,2069492,7341,37090.0,4030.0,0.0,25886.0,4.801965893079075
2023-10-06,2023-10,Campaign_28,Google Ads,1276.464158,213686,985,30188.0,0.0,28459.0,18924.9,5.973550714599927
2023-10-06,2023-10,Campiaign_35,Google Ads,1172.148439,416863,1279,27938.0,0.0,27934.0,18041.4,2.811831318682637
2023-10-06,2023-10,Campaign_90,DV360,4216.968384,812243,2041,0.0,0.0,0.0,2041.0,5.1917571268696685
2023-10-05,2023-10,Campaign_90,DV360,3438.045433,547616,137,0.0,0.0,32641.0,3401.1000000000004,6.278204860705312
2023-10-05,2023-10,Campiagn_14,Meta,932.31,59551,6343,9608.0,3191.0,0.0,11147.0,15.655656496112575
2023-10-05,2023-10,Campiaign_35,Google Ads,851.182573,321955,853,21930.0,0.0,21928.0,14010.8,2.643793614014381
2023-10-05,2023-10,Campaign_90,DV360,4210.828885,882451,2218,0.0,0.0,0.0,2218.0,4.771742436690536
2023-10-05,2023-10,Campaign_87,DV360,3086.320162,111244,4053,0.0,0.0,0.0,4053.0,27.7436999928086
2023-10-05,2023-10,Campiagn_14,Meta,1409.01,106191,9226,15778.0,4390.0,0.0,17115.0,13.268638585190835
2023-10-05,2023-10,Campiaign_35,Google Ads,4347.825096,1443060,2931,181211.0,0.0,181099.0,111646.4,3.0129205272130055
2023-10-05,2023-10,Campaign_29,Google Ads,4058.795171,680241,14894,0.0,0.0,0.0,14894.0,5.966701758641423
2023-10-05,2023-10,Campiagn_14,Meta,3109.63,672826,1661,26426.0,29.0,0.0,14874.0,4.621744700710139
2023-10-05,2023-10,Campiagn_14,Meta,3288.11,866085,1682,47109.0,760.0,0.0,25236.5,3.7965211266792522
2023-10-05,2023-10,Campaign_43,TikTok,2668.14,184640,60900,0.0,0.0,74097.0,68309.7,14.450498266897746
2023-10-05,2023-10,Campaign_36,YouTube,439.571671,28301,69,0.0,0.0,0.0,69.0,15.532019045263418
2023-10-05,2023-10,Campaign_28,Google Ads,1278.286385,218271,702,32433.0,0.0,30473.0,19965.8,5.856418786737588
2023-10-05,2023-10,Campaign_12,Meta,15947.31,3601905,13280,8526.0,8295.0,0.0,17543.0,4.4274654661908075
2023-10-05,2023-10,Campaign_12,Meta,9268.43,2035236,7186,110187.0,4383.0,0.0,62279.5,4.553982928761087
2023-10-05,2023-10,Campaign_13,Meta,7813.67,1763125,2982,65143.0,1837.0,0.0,35553.5,4.431716412619639
2023-10-05,2023-10,Campaign_28,Google Ads,1499.86513,395167,987,10512.0,0.0,5002.0,6743.2,3.7955222222503395
2023-10-05,2023-10,Campaign_32,Google Ads,6621.300844,4067778,10661,527.0,0.0,510.0,10975.5,1.627743904411696
2023-10-05,2023-10,Campaign_50,TikTok,2818.1,429741,188,0.0,0.0,5441.0,732.1,6.557670783099588
2023-10-05,2023-10,Campaign_11,Meta,2528.56,158444,2128,13038.0,699.0,0.0,8647.0,15.958698341369821
2023-10-05,2023-10,Campaign_12,Meta,10329.45,2264636,8726,19209.0,4848.0,0.0,18330.5,4.561196589650611
2023-10-05,2023-10,Campaign_36,YouTube,506.000512,32410,20,0.0,0.0,0.0,20.0,15.612481086084541
2023-10-05,2023-10,Campaign_18,Meta,731.6,48823,495,28226.0,6.0,0.0,14608.0,14.9847407983942
2023-10-05,2023-10,Campaign_28,Google Ads,3494.222188,678391,875,0.0,0.0,0.0,875.0,5.15074962374206
2023-10-05,2023-10,Campaign_25,YouTube,8745.856443,1121142,2014,8045.0,0.0,7903.0,6826.8,7.800846318307584
2023-10-05,2023-10,Campaign_19,Meta,3154.47,242522,23234,34099.0,11864.0,0.0,40283.5,13.006943699952993
2023-10-05,2023-10,Campiagn_14,Meta,3653.87,59597,1672,11745.0,666.0,0.0,7544.5,61.30962967934627
2023-10-05,2023-10,Campiaign_35,Google Ads,765.264766,230608,588,18413.0,0.0,18401.0,11634.6,3.31846582078679
2023-10-05,2023-10,Campaign_25,YouTube,5189.092817,266138,1413,242145.0,0.0,239528.0,146438.3,19.497752357799335
2023-10-05,2023-10,Campaign_43,TikTok,5965.81,794795,6053,0.0,0.0,48974.0,10950.400000000001,7.506099056989538
2023-10-05,2023-10,Campaign_36,YouTube,847.040672,54507,105,0.0,0.0,0.0,105.0,15.540034711138018
2023-10-05,2023-10,Campaign_52,TikTok,2432.76,139198,43873,0.0,0.0,68665.0,50739.5,17.476975243897183
2023-10-05,2023-10,Campiagn_14,Meta,2065.37,308238,4248,148847.0,72.0,0.0,78671.5,6.70056904080613
2023-10-05,2023-10,Campiagn_14,Meta,913.34,60918,15274,18090.0,7349.0,0.0,24319.0,14.9929413309695
2023-10-05,2023-10,Campaign_19,Meta,5306.79,321720,21609,68942.0,13199.0,0.0,56080.0,16.495057814248415
2023-10-05,2023-10,Campaign_44,TikTok,3186.72,433781,8031,0.0,0.0,70173.0,15048.3,7.34637985527259
2023-10-05,2023-10,Campaign_36,YouTube,7017.681506,1346627,208,21564.0,0.0,21154.0,13105.4,5.211303134424009
2023-10-05,2023-10,Campiaign_35,Google Ads,645.469531,441899,1216,11702.0,0.0,11702.0,8237.2,1.4606720789139598
2023-10-05,2023-10,Campaign_19,Meta,3554.26,274347,22869,40016.0,13623.0,0.0,42877.0,12.95534487346317
2023-10-05,2023-10,Campaign_33,YouTube,1590.30692,168982,111,0.0,0.0,0.0,111.0,9.411102484288266
2023-10-05,2023-10,Campiaign_35,Google Ads,17466.018206,5595732,14465,458973.0,0.0,458766.0,289828.1,3.1213107071603856
2023-10-05,2023-10,Campiagn_14,Meta,5329.14,180889,4605,29314.0,1605.0,0.0,19262.0,29.46082956951501
2023-10-05,2023-10,Campiagn_14,Meta,1889.1,107734,14250,28247.0,7485.0,0.0,28373.5,17.53485436352498
2023-10-05,2023-10,Campaign_40,Google Ads,3527.060196,25927,426,4217.0,0.0,0.0,2534.5,136.0381145523971
2023-10-05,2023-10,Campaign_36,YouTube,919.441162,60166,150,0.0,0.0,0.0,150.0,15.28173988631453
2023-10-05,2023-10,Campaign_36,YouTube,679.406125,44871,85,0.0,0.0,0.0,85.0,15.141319003365203
2023-10-05,2023-10,Campaign_29,Google Ads,5493.053306,156273,2666,1428.0,0.0,0.0,3380.0,35.15036702437401
2023-10-05,2023-10,Campaign_19,Meta,6677.77,636618,27099,93906.0,17776.0,0.0,74052.0,10.489445790097045
2023-10-05,2023-10,Campaign_12,Meta,7942.82,1741577,6205,107654.0,3804.0,0.0,60032.0,4.560705613360764
2023-10-05,2023-10,Campaign_23,Meta,2534.47,164885,2533,20152.0,1698.0,0.0,12609.0,15.371137459441428
2023-10-05,2023-10,Campaign_26,Google Ads,9.140776,26934,14,0.0,0.0,0.0,14.0,0.3393768471077449
2023-10-05,2023-10,Campaign_41,YouTube,5733.129846,348625,460,0.0,0.0,0.0,460.0,16.44497625242022
2023-10-05,2023-10,Campiaign_35,Google Ads,1903.965671,542500,1390,84724.0,0.0,84465.0,52198.5,3.5096141400921654
2023-10-05,2023-10,Campaign_32,YouTube,3556.479993,806541,791,117031.0,0.0,109421.0,70248.6,4.409546437192901
2023-10-05,2023-10,Campiagn_14,Meta,14501.19,1179414,99354,182786.0,50849.0,0.0,190747.0,12.29525001399
2023-10-05,2023-10,Campaign_43,TikTok,1950.77,200650,32329,0.0,0.0,55548.0,37883.8,9.72225267879392
2023-10-05,2023-10,Campaign_43,TikTok,1694.13,114679,28816,0.0,0.0,46987.0,33514.7,14.772800599935474
2023-10-05,2023-10,Campaign_11,Meta,683.6,12806,295,1617.0,100.0,0.0,1103.5,53.38122754958613
2023-10-05,2023-10,Campaign_11,Meta,1292.21,212828,1517,9438.0,392.0,0.0,6236.0,6.071616516623752
2023-10-05,2023-10,Campaign_18,Meta,1350.52,323792,239,22505.0,30.0,0.0,11491.5,4.17094925137125
2023-10-05,2023-10,Campaign_26,YouTube,3737.005882,612498,895,143385.0,0.0,140692.0,86656.7,6.101254015523316
2023-10-05,2023-10,Campaign_15,Meta,2504.45,104143,118,31152.0,3.0,0.0,15694.0,24.048183747347398
2023-10-04,2023-10,Campaign_11,Meta,489.97,9028,163,1142.0,67.0,0.0,734.0,54.272264067346036
2023-10-04,2023-10,Campaign_29,Google Ads,5640.603434,234850,4677,1.0,0.0,0.0,4677.5,24.017898377687885
2023-10-04,2023-10,Campaign_23,Meta,5240.71,352737,5529,43987.0,3574.0,0.0,27522.5,14.857273265917668
2023-10-04,2023-10,Campaign_50,TikTok,2918.92,442438,212,0.0,0.0,5807.0,792.7,6.5973537535202675
2023-10-04,2023-10,Campaign_36,YouTube,672.76519,45593,109,0.0,0.0,0.0,109.0,14.755887745925909
2023-10-04,2023-10,Campaign_19,Meta,6759.29,788957,30776,99802.0,19890.0,0.0,80677.0,8.567374394295253
2023-10-04,2023-10,Campaign_11,Meta,2953.58,174611,1982,12933.0,626.0,0.0,8448.5,16.915200073305805
2023-10-04,2023-10,Campaign_44,TikTok,851.49,110084,2140,0.0,0.0,8005.0,2940.5,7.734911522110388
2023-10-04,2023-10,Campaign_13,Meta,7290.2,1806893,2876,66821.0,1832.0,0.0,36286.5,4.034660602481718
2023-10-04,2023-10,Campiagn_14,Meta,3121.5,842200,1629,46086.0,765.0,0.0,24672.0,3.706364284018048
2023-10-04,2023-10,Campaign_32,Google Ads,4581.065333,3138139,8291,1561.0,0.0,1520.0,9223.5,1.4598031932301276
2023-10-04,2023-10,Campaign_36,YouTube,841.790386,51877,120,0.0,0.0,0.0,120.0,16.22665894326966
2023-10-04,2023-10,Campiagn_14,Meta,3007.86,709129,1761,28169.0,7.0,0.0,15845.5,4.241625994706181
2023-10-04,2023-10,Campaign_36,YouTube,507.345396,26173,9,0.0,0.0,0.0,9.0,19.384304283039775
2023-10-04,2023-10,Campaign_19,Meta,3933.91,207809,21099,55144.0,13025.0,0.0,48671.0,18.930412061075312
2023-10-04,2023-10,Campiagn_14,Meta,1075.22,157793,2241,77636.0,32.0,0.0,41059.0,6.814117229534897
2023-10-04,2023-10,Campaign_33,YouTube,1582.675059,166472,95,0.0,0.0,0.0,95.0,9.5071547107021
2023-10-04,2023-10,Campaign_12,Meta,9995.44,2409871,9583,19866.0,5335.0,0.0,19516.0,4.147707491396843
2023-10-04,2023-10,Campiagn_14,Meta,1962.18,29959,876,5877.0,309.0,0.0,3814.5,65.49551053105913
2023-10-04,2023-10,Campaign_28,Google Ads,3495.095922,695916,944,0.0,0.0,0.0,944.0,5.0222956822375115
2023-10-04,2023-10,Campaign_11,Meta,1243.1,214410,1742,9572.0,412.0,0.0,6528.0,5.797770626370038
2023-10-04,2023-10,Campaign_41,YouTube,6063.685512,360787,458,0.0,0.0,0.0,458.0,16.806829270455975
2023-10-04,2023-10,Campaign_90,DV360,4211.162268,928670,2364,0.0,0.0,0.0,2364.0,4.534616460098851
2023-10-04,2023-10,Campaign_18,Meta,572.01,54474,412,26870.0,8.0,0.0,13847.0,10.500605793589601
2023-10-04,2023-10,Campaign_28,Google Ads,0.056418,110,0,2.0,0.0,0.0,1.0,0.5128909090909091
2023-10-04,2023-10,Campaign_36,YouTube,6696.064808,1260359,232,21929.0,0.0,21344.0,13330.9,5.312823416185388
2023-10-04,2023-10,Campaign_18,Meta,707.37,187166,197,10211.0,38.0,0.0,5302.5,3.779372321896071
2023-10-04,2023-10,Campiaign_35,Google Ads,1016.544766,243657,505,40207.0,0.0,40193.0,24627.8,4.172031856256951
2023-10-04,2023-10,Campaign_43,TikTok,2649.88,347678,45507,0.0,0.0,81522.0,53659.2,7.6216499174523555
2023-10-04,2023-10,Campiaign_35,Google Ads,1745.593818,581092,1406,63474.0,0.0,63235.0,39466.5,3.0039887281187836
2023-10-04,2023-10,Campiaign_35,Google Ads,1007.172788,740536,2045,16181.0,0.0,16178.0,11753.3,1.3600591841585015
2023-10-04,2023-10,Campaign_26,Google Ads,3337.524975,142477,298,437.0,0.0,363.0,552.8,23.42500877334587
2023-10-04,2023-10,Campaign_36,YouTube,438.777792,27611,81,0.0,0.0,0.0,81.0,15.891412552968019
2023-10-04,2023-10,Campiaign_35,Google Ads,1289.633478,355078,809,59569.0,0.0,59529.0,36546.4,3.6319723497372407
2023-10-04,2023-10,Campiaign_35,Google Ads,11811.411961,4596860,10563,260039.0,0.0,259913.0,166573.8,2.569452182794342
2023-10-04,2023-10,Campaign_40,Google Ads,3490.763915,209541,3798,1206.0,0.0,0.0,4401.0,16.65909733655943
2023-10-04,2023-10,Campaign_90,DV360,3434.600157,562719,145,0.0,0.0,34101.0,3555.1000000000004,6.103579507711664
2023-10-04,2023-10,Campaign_19,Meta,5517.96,412766,34028,56736.0,17000.0,0.0,62396.0,13.36825223007709
2023-10-04,2023-10,Campaign_12,Meta,6965.97,1610559,4970,85224.0,3069.0,0.0,47582.0,4.325187714327758
2023-10-04,2023-10,Campaign_25,YouTube,8649.534664,1071821,2259,6567.0,0.0,6454.0,6187.9,8.069943268512187
2023-10-04,2023-10,Campaign_87,DV360,3099.443111,126263,3788,0.0,0.0,0.0,3788.0,24.547516778470335
2023-10-04,2023-10,Campaign_32,YouTube,3555.98207,677258,686,130802.0,0.0,123536.0,78440.6,5.250557498028816
2023-10-04,2023-10,Campaign_12,Meta,8075.26,1918235,7035,109053.0,4210.0,0.0,61561.5,4.2097344694471746
2023-10-04,2023-10,Campaign_28,Google Ads,1282.739654,316215,633,15582.0,0.0,14556.0,9879.6,4.056542713027528
2023-10-04,2023-10,Campaign_29,Google Ads,3691.4995,571664,13766,0.0,0.0,0.0,13766.0,6.4574636499762095
2023-10-04,2023-10,Campaign_36,YouTube,907.510515,55820,100,0.0,0.0,0.0,100.0,16.257802131852387
2023-10-04,2023-10,Campiagn_14,Meta,942.97,53229,7436,15134.0,3986.0,0.0,15003.0,17.71534314001766
2023-10-04,2023-10,Campaign_19,Meta,3544.17,317788,24004,44409.0,13982.0,0.0,46208.5,11.15262376175312
2023-10-04,2023-10,Campaign_12,Meta,15440.94,3803299,14161,8948.0,8711.0,0.0,18635.0,4.05988064572362
2023-10-04,2023-10,Campaign_52,TikTok,2426.13,116139,39674,0.0,0.0,58204.0,45494.4,20.88988195179914
2023-10-04,2023-10,Campaign_43,TikTok,3190.14,223550,53514,0.0,0.0,86651.0,62179.1,14.270364571684187
2023-10-04,2023-10,Campaign_26,YouTube,3566.673034,764572,367,52268.0,0.0,49495.0,31450.5,4.664927611788032
2023-10-04,2023-10,Campiaign_35,Google Ads,4748.094419,1513828,3070,178412.0,0.0,178365.0,110112.5,3.136482096380831
2023-10-04,2023-10,Campiagn_14,Meta,2581.59,97351,2879,18000.0,813.0,0.0,11879.0,26.518371665416893
2023-10-03,2023-10,Campaign_43,TikTok,3495.93,225822,76976,0.0,0.0,101985.0,87174.5,15.480909743071976
2023-10-03,2023-10,Campaign_32,YouTube,3396.38855,771066,613,123504.0,0.0,116842.0,74049.2,4.404796152339748
2023-10-03,2023-10,Campaign_87,DV360,3116.056614,105999,1624,0.0,0.0,0.0,1624.0,29.397037839979625
2023-10-03,2023-10,Campaign_52,TikTok,2540.85,120989,41454,0.0,0.0,57385.0,47192.5,21.000669482349636
2023-10-03,2023-10,Campiaign_35,Google Ads,1634.615035,463899,824,94178.0,0.0,94154.0,57328.4,3.5236442307485034
2023-10-03,2023-10,Campaign_32,Google Ads,8822.214029,5133818,13270,738.0,0.0,709.0,13709.9,1.7184508739889106
2023-10-03,2023-10,Campiagn_14,Meta,985.63,273305,512,15054.0,262.0,0.0,8039.0,3.6063372422751137
2023-10-03,2023-10,Campaign_36,YouTube,510.41565,43323,4,0.0,0.0,0.0,4.0,11.781632158437782
2023-10-03,2023-10,Campaign_25,YouTube,8700.503889,1235931,2426,6943.0,0.0,6821.0,6579.6,7.039635618007801
2023-10-03,2023-10,Campaign_50,TikTok,2944.31,471008,297,0.0,0.0,6783.0,975.3000000000001,6.251082784156532
2023-10-03,2023-10,Campaign_13,Meta,5349.96,1418330,2260,45947.0,1345.0,0.0,25233.5,3.772013565249272
2023-10-03,2023-10,Campiaign_35,Google Ads,2378.182725,768086,1481,15037.0,0.0,15032.0,10502.7,3.0962453748668772
2023-10-03,2023-10,Campiaign_35,Google Ads,1862.872535,467223,939,97081.0,0.0,96836.0,59163.1,3.98711650539464
2023-10-03,2023-10,Campiaign_35,Google Ads,1758.779354,320592,772,53398.0,0.0,53401.0,32811.1,5.486036314068973
2023-10-03,2023-10,Campaign_11,Meta,2543.26,85153,1025,7763.0,389.0,0.0,4906.5,29.866945380667744
2023-10-03,2023-10,Campaign_12,Meta,10598.17,2713476,9795,24706.0,5493.0,0.0,22148.0,3.9057540954849057
2023-10-03,2023-10,Campaign_36,YouTube,440.767253,34497,141,0.0,0.0,0.0,141.0,12.776973446966402
2023-10-03,2023-10,Campiaign_35,Google Ads,5548.278426,1601928,3267,248211.0,0.0,248100.0,152182.5,3.4635004981497293
2023-10-03,2023-10,Campaign_36,YouTube,847.901314,67384,177,0.0,0.0,0.0,177.0,12.583125281966044
2023-10-03,2023-10,Campaign_41,YouTube,10926.639228,692801,1374,0.0,0.0,0.0,1374.0,15.771685127475278
2023-10-03,2023-10,Campaign_90,DV360,4206.337953,834563,2150,0.0,0.0,0.0,2150.0,5.040168271298872
2023-10-03,2023-10,Campaign_90,DV360,3446.813849,561066,130,0.0,0.0,37452.0,3875.2000000000003,6.143330462013382
2023-10-03,2023-10,Campaign_12,Meta,15785.2,4510800,20139,12777.0,12367.0,0.0,26527.5,3.499423605568857
2023-10-03,2023-10,Campaign_36,YouTube,678.875978,57982,167,0.0,0.0,0.0,167.0,11.708391880238695
2023-10-03,2023-10,Campaign_11,Meta,280.98,5602,108,609.0,47.0,0.0,412.5,50.15708675473046
2023-10-03,2023-10,Campaign_19,Meta,2730.38,184806,15708,27756.0,7640.0,0.0,29586.0,14.774303864593142
2023-10-03,2023-10,Campaign_43,TikTok,2478.78,231878,35217,0.0,0.0,58947.0,41111.7,10.69001802672095
2023-10-03,2023-10,Campaign_12,Meta,7896.64,2033463,6678,116232.0,4095.0,0.0,64794.0,3.8833457997514587
2023-10-03,2023-10,Campaign_18,Meta,3306.76,337742,2742,163216.0,37.0,0.0,84350.0,9.79078705047048
2023-10-03,2023-10,Campaign_29,Google Ads,3595.978222,643046,14108,0.0,0.0,0.0,14108.0,5.592101065864651
2023-10-03,2023-10,Campaign_28,Google Ads,3616.819476,730466,941,0.0,0.0,0.0,941.0,4.951386479315944
2023-10-03,2023-10,Campaign_19,Meta,3319.22,273075,23888,41845.0,13895.0,0.0,44810.5,12.154975739265769
2023-10-03,2023-10,Campaign_36,YouTube,916.264111,74040,171,0.0,0.0,0.0,171.0,12.375258117233928
2023-10-03,2023-10,Campaign_28,Google Ads,574.415924,20261,66,1979.0,0.0,1596.0,1215.1,28.350818024776668
2023-10-03,2023-10,Campiagn_14,Meta,3193.07,807105,1837,32448.0,15.0,0.0,18061.0,3.9562014855564027
2023-10-03,2023-10,Campaign_40,Google Ads,1294.961176,133653,2736,91.0,0.0,0.0,2781.5,9.688979491668725
2023-10-03,2023-10,Campaign_11,Meta,577.05,106524,1069,5089.0,246.0,0.0,3613.5,5.4170891066801845
2023-10-03,2023-10,Campaign_23,Meta,4488.62,247068,5637,33445.0,3453.0,0.0,22359.5,18.167549014846117
2023-10-03,2023-10,Campiaign_35,Google Ads,24471.673343,4971247,10387,1054959.0,0.0,1054544.0,643320.9,4.922642818391442
2023-10-03,2023-10,Campaign_18,Meta,1257.25,407646,822,7711.0,227.0,0.0,4677.5,3.084171069997007
2023-10-03,2023-10,Campaign_33,YouTube,1513.665178,157521,111,0.0,0.0,0.0,111.0,9.609291319887506
2023-10-03,2023-10,Campaign_19,Meta,6747.14,769964,33476,100094.0,21506.0,0.0,83523.0,8.762929175909523
2023-10-03,2023-10,Campaign_28,Google Ads,1278.991839,419108,984,3396.0,0.0,3144.0,2996.4,3.0516998935835153
2023-10-02,2023-10,Campaign_18,Meta,896.04,332603,573,6150.0,145.0,0.0,3648.0,2.6940226035243215
2023-10-02,2023-10,Campaign_25,YouTube,8337.354733,1305687,757,21325.0,0.0,21158.0,13535.3,6.385416055302687
2023-10-02,2023-10,Campaign_36,YouTube,873.216855,61950,241,0.0,0.0,0.0,241.0,14.095510169491526
2023-10-02,2023-10,Campaign_36,YouTube,808.079336,55973,210,0.0,0.0,0.0,210.0,14.436948814607042
2023-10-02,2023-10,Campiaign_35,Google Ads,375.166715,225855,582,13547.0,0.0,13540.0,8709.5,1.6610954594762128
2023-10-02,2023-10,Campaign_29,Google Ads,3842.085232,564736,13876,0.0,0.0,0.0,13876.0,6.803329754079782
2023-10-02,2023-10,Campaign_50,TikTok,1131.44,216509,148,0.0,0.0,2934.0,441.40000000000003,5.225833568119571
2023-10-02,2023-10,Campaign_12,Meta,7330.67,2215517,6974,21122.0,3897.0,0.0,17535.0,3.308785263213959
2023-10-02,2023-10,Campaign_19,Meta,1660.6,124148,13682,22360.0,7626.0,0.0,24862.0,13.375970615716724
2023-10-02,2023-10,Campaign_28,Google Ads,1283.728967,421605,776,6147.0,0.0,5596.0,4409.1,3.04486181852682
2023-10-02,2023-10,Campaign_90,DV360,2010.093153,347831,68,0.0,0.0,25085.0,2576.5,5.778936187401353
2023-10-02,2023-10,Campaign_52,TikTok,1228.85,60835,22771,0.0,0.0,32235.0,25994.5,20.199720555601214
2023-10-02,2023-10,Campaign_12,Meta,6213.17,1983502,7101,91547.0,4247.0,0.0,52874.5,3.1324243686167192
2023-10-02,2023-10,Campiaign_35,Google Ads,1681.70027,782000,1768,14611.0,0.0,14587.0,10532.2,2.150511854219949
2023-10-02,2023-10,Campaign_12,Meta,12444.71,4379913,19587,12406.0,12049.0,0.0,25790.0,2.841314427934984
2023-10-02,2023-10,Campaign_19,Meta,5722.48,626130,35151,83805.0,23639.0,0.0,77053.5,9.139443885455098
2023-10-02,2023-10,Campiaign_35,Google Ads,4523.798962,1750289,3767,145408.0,0.0,145335.0,91004.5,2.5846011498672503
2023-10-02,2023-10,Campaign_11,Meta,537.81,11454,286,1518.0,87.0,0.0,1045.0,46.95390256678889
2023-10-02,2023-10,Campaign_90,DV360,2512.881559,574685,1517,0.0,0.0,0.0,1517.0,4.372624235885747
2023-10-02,2023-10,Campaign_36,YouTube,420.294343,27635,106,0.0,0.0,0.0,106.0,15.208769422833365
2023-10-02,2023-10,Campaign_11,Meta,1978.5,83460,1333,8131.0,447.0,0.0,5398.5,23.705966930265994
2023-10-02,2023-10,Campiaign_35,Google Ads,10160.448799,4142074,10059,379401.0,0.0,379244.0,237683.9,2.4529858228027797
2023-10-02,2023-10,Campiaign_35,Google Ads,1052.137797,825302,2188,5371.0,0.0,5371.0,5410.6,1.2748518687704622
2023-10-02,2023-10,Campaign_29,Google Ads,3196.668878,683292,10273,0.0,0.0,0.0,10273.0,4.678334998799928
2023-10-02,2023-10,Campaign_28,Google Ads,3645.781778,759988,968,0.0,0.0,0.0,968.0,4.797157031426813
2023-10-02,2023-10,Campaign_36,YouTube,482.287637,33304,56,0.0,0.0,0.0,56.0,14.481372717991833
2023-10-02,2023-10,Campaign_36,YouTube,646.48444,42659,168,0.0,0.0,0.0,168.0,15.154702173046719
2023-10-02,2023-10,Campaign_18,Meta,2556.16,320488,4114,143649.0,27.0,0.0,75938.5,7.975836848805571
2023-10-02,2023-10,Campiagn_14,Meta,1434.78,406389,816,17600.0,16.0,0.0,9616.0,3.5305581597927107
2023-10-02,2023-10,Campaign_32,Google Ads,4657.137103,3546439,9544,960.0,0.0,927.0,10116.7,1.3131868623709586
2023-10-02,2023-10,Campiaign_35,Google Ads,708.301976,268606,734,12752.0,0.0,12746.0,8384.6,2.6369551536451157
2023-10-01,2023-10,Campaign_29,Google Ads,3589.414261,645233,10131,0.0,0.0,0.0,10131.0,5.562973780014351
2023-10-01,2023-10,Campaign_90,DV360,0.322083,124,0,0.0,0.0,12.0,1.2000000000000002,2.597443548387097
2023-10-01,2023-10,Campaign_29,Google Ads,3535.116778,602947,13211,0.0,0.0,0.0,13211.0,5.863063881236659
2023-10-01,2023-10,Campaign_28,Google Ads,1225.823313,184315,998,22749.0,0.0,21063.0,14478.8,6.6506975178363135
2023-10-01,2023-10,Campiaign_35,Google Ads,624.246411,174791,370,59025.0,0.0,59006.0,35783.1,3.5713876057691754
